emp_no,first_name,last_name,title,dept_no,dept_name,hire_date,to_date
447849,Izaskun,Wissmann,Senior Staff,d007,Sales,1987-05-20,9999-01-01
447850,Duke,Decleir,Engineer,d004,Production,1988-01-20,9999-01-01
447868,Shaw,Reeker,Staff,d003,Human Resources,1987-11-17,9999-01-01
447893,Munir,Hockney,Staff,d009,Customer Service,1988-03-01,9999-01-01
447928,Jianhao,Spell,Staff,d009,Customer Service,1985-09-03,9999-01-01
447962,Seongbin,Linares,Staff,d009,Customer Service,1985-08-16,9999-01-01
447967,Isamu,Kitai,Staff,d003,Human Resources,1988-11-07,9999-01-01
447985,Sedat,Alencar,Engineer,d004,Production,1988-08-04,9999-01-01
447989,Wojceich,Gini,Staff,d008,Research,1988-09-22,9999-01-01
448008,Shem,Taubenfeld,Senior Engineer,d004,Production,1986-06-23,9999-01-01
448014,Kristof,Selenyi,Engineer,d005,Development,1987-10-15,9999-01-01
448025,Vitaly,Rosis,Staff,d003,Human Resources,1986-05-14,9999-01-01
448030,Kagan,Serna,Senior Staff,d002,Finance,1988-05-14,9999-01-01
448037,Niclas,Trachtenberg,Senior Engineer,d005,Development,1985-07-15,9999-01-01
448044,Yakkov,Stille,Engineer,d006,Quality Management,1988-06-07,9999-01-01
448047,Xinyu,Gini,Engineer,d005,Development,1986-10-13,9999-01-01
448054,Franziska,Imataki,Senior Engineer,d004,Production,1985-08-29,9999-01-01
448079,Ingmar,Benaini,Senior Engineer,d004,Production,1985-08-14,9999-01-01
448089,Xiong,Kalloufi,Technique Leader,d005,Development,1985-06-03,9999-01-01
448096,Aksel,Rouquie,Technique Leader,d005,Development,1985-08-15,9999-01-01
448102,Tamiya,Wissmann,Engineer,d006,Quality Management,1987-01-26,9999-01-01
448124,Hongzhu,Roohalamini,Senior Staff,d007,Sales,1987-03-03,9999-01-01
448131,Aloys,Akaboshi,Staff,d001,Marketing,1988-06-16,9999-01-01
448136,Garnik,Ushiama,Senior Engineer,d005,Development,1986-06-01,9999-01-01
448138,Izaskun,Welham,Senior Engineer,d004,Production,1988-05-01,9999-01-01
448154,Nahid,Ramsay,Senior Engineer,d004,Production,1985-05-18,9999-01-01
448156,Xuejia,Spataro,Senior Staff,d002,Finance,1986-12-26,9999-01-01
448166,Bangqing,Schneeberger,Senior Staff,d009,Customer Service,1985-06-28,9999-01-01
448210,Marc,Hoppenstand,Senior Engineer,d006,Quality Management,1986-01-09,9999-01-01
448211,Shim,Dratva,Senior Engineer,d005,Development,1988-01-26,9999-01-01
448214,Sumant,Morton,Engineer,d005,Development,1986-11-03,9999-01-01
448235,Giao,Flowers,Senior Staff,d007,Sales,1987-01-28,9999-01-01
448237,Chenxi,Tagansky,Senior Staff,d007,Sales,1986-04-10,9999-01-01
448250,Susumu,Teitelbaum,Staff,d007,Sales,1985-08-13,9999-01-01
448254,Hironobu,Gischer,Senior Engineer,d004,Production,1985-11-13,9999-01-01
448258,Fatemeh,Rusterholz,Staff,d009,Customer Service,1988-10-29,9999-01-01
448260,Gad,Garnick,Staff,d008,Research,1988-12-06,9999-01-01
448282,Rosine,Peek,Senior Engineer,d005,Development,1986-05-20,9999-01-01
448287,Neven,Wynblatt,Staff,d001,Marketing,1987-05-10,9999-01-01
448297,Nahum,Ghelli,Senior Staff,d007,Sales,1988-10-05,9999-01-01
448307,Sibyl,Walstra,Staff,d003,Human Resources,1987-01-07,9999-01-01
448309,Yahiko,Socorro,Engineer,d006,Quality Management,1985-10-20,9999-01-01
448313,Chinhyun,Carrere,Senior Staff,d007,Sales,1986-09-17,9999-01-01
448323,Dipayan,Kadhim,Engineer,d005,Development,1986-03-06,9999-01-01
448327,Zhonghui,Roccetti,Staff,d003,Human Resources,1988-10-24,9999-01-01
448328,Dipayan,Kavraki,Senior Staff,d009,Customer Service,1985-05-10,9999-01-01
448334,Rasikan,Turnbull,Engineer,d005,Development,1988-03-25,9999-01-01
448352,Arnould,Takanami,Engineer,d004,Production,1986-12-15,9999-01-01
448357,Parviz,Munch,Senior Engineer,d004,Production,1986-07-26,9999-01-01
448359,Nirmal,Comellas,Engineer,d004,Production,1985-04-23,9999-01-01
448362,Denis,Erol,Senior Staff,d007,Sales,1986-03-21,9999-01-01
448363,Elrique,Duclos,Engineer,d005,Development,1986-06-02,9999-01-01
448364,Xuedong,Sinitsyn,Senior Engineer,d004,Production,1986-01-03,9999-01-01
448365,Domenico,Bernatsky,Senior Staff,d009,Customer Service,1987-08-10,9999-01-01
448369,Mohit,Ghelli,Senior Engineer,d005,Development,1988-09-21,9999-01-01
448388,Shaleah,Gluchowski,Engineer,d004,Production,1988-11-04,9999-01-01
448394,Parke,Atchley,Staff,d007,Sales,1985-06-19,9999-01-01
448400,Mokhtar,Kakkad,Engineer,d004,Production,1985-11-25,9999-01-01
448406,Masami,Kitsuregawa,Engineer,d005,Development,1985-04-12,9999-01-01
448433,IEEE,Zastre,Engineer,d009,Customer Service,1986-03-01,9999-01-01
448438,Bangqing,Anguita,Engineer,d004,Production,1988-07-11,9999-01-01
448440,Idoia,Bala,Staff,d007,Sales,1985-09-05,9999-01-01
448444,KayLiang,Armand,Senior Staff,d008,Research,1985-09-09,9999-01-01
448452,Zsolt,Flowers,Senior Staff,d002,Finance,1988-07-30,9999-01-01
448460,Selwyn,Kuszyk,Engineer,d005,Development,1988-05-14,9999-01-01
448466,Basil,Zockler,Staff,d003,Human Resources,1985-04-18,9999-01-01
448471,Piyawadee,Luks,Engineer,d006,Quality Management,1988-06-23,9999-01-01
448475,Marl,Braunmuhl,Senior Staff,d009,Customer Service,1988-05-05,9999-01-01
448478,Ulf,Stanger,Engineer,d005,Development,1988-02-18,9999-01-01
448483,Snehasis,Tempesti,Senior Engineer,d005,Development,1988-05-14,9999-01-01
448495,Goncalo,Scharstein,Senior Engineer,d005,Development,1987-06-25,9999-01-01
448498,Ishfaq,Joslin,Senior Engineer,d005,Development,1986-01-24,9999-01-01
448510,Candido,Bratsberg,Senior Engineer,d006,Quality Management,1986-12-30,9999-01-01
448524,Kwangsub,Akazan,Engineer,d005,Development,1987-02-28,9999-01-01
448535,Francesca,Hiroyama,Engineer,d006,Quality Management,1986-06-30,9999-01-01
448554,Sushant,Swiss,Senior Engineer,d004,Production,1985-03-27,9999-01-01
448563,Kensei,Terlouw,Assistant Engineer,d004,Production,1987-10-16,9999-01-01
448565,Herb,Linares,Engineer,d004,Production,1986-06-25,9999-01-01
448566,Subhada,Milicia,Senior Engineer,d005,Development,1985-12-25,9999-01-01
448570,Yechiam,Figueira,Staff,d008,Research,1988-09-18,9999-01-01
448572,Shigeu,Szilard,Engineer,d005,Development,1985-05-17,9999-01-01
448583,Leon,Wolniewicz,Senior Engineer,d005,Development,1985-05-18,9999-01-01
448585,Shin,Makrucki,Senior Engineer,d004,Production,1986-06-12,9999-01-01
448606,Khoa,Zastre,Senior Staff,d004,Production,1986-02-22,9999-01-01
448623,Tetsurou,Taubman,Engineer,d004,Production,1986-12-31,9999-01-01
448632,Chikako,Hiroyama,Senior Engineer,d005,Development,1986-07-27,9999-01-01
448639,Pintsang,Zobel,Technique Leader,d004,Production,1986-12-10,9999-01-01
448647,Rosalie,dAstous,Senior Engineer,d008,Research,1988-09-05,9999-01-01
448664,Mori,Khamsi,Technique Leader,d004,Production,1988-04-26,9999-01-01
448681,Fayez,Gini,Senior Staff,d007,Sales,1986-12-19,9999-01-01
448692,Sukumar,Weisert,Staff,d001,Marketing,1988-09-15,9999-01-01
448694,Constantijn,Luef,Senior Engineer,d004,Production,1985-04-02,9999-01-01
448697,Mototsugu,Pietracaprina,Technique Leader,d004,Production,1986-07-05,9999-01-01
448707,Laurentiu,Basart,Senior Staff,d002,Finance,1986-06-25,9999-01-01
448744,Eishiro,Dichev,Senior Engineer,d004,Production,1986-04-29,9999-01-01
448749,Utz,Hasenauer,Senior Engineer,d004,Production,1986-09-10,9999-01-01
448755,Masaki,Reeker,Engineer,d005,Development,1986-01-01,9999-01-01
448759,Luigi,Bojadziev,Senior Engineer,d006,Quality Management,1986-08-04,9999-01-01
448762,Hirochika,Lakshmanan,Senior Staff,d007,Sales,1987-07-05,9999-01-01
448766,Yinghua,Fabrizio,Senior Engineer,d005,Development,1987-01-19,9999-01-01
448775,Arnould,Buescher,Senior Engineer,d005,Development,1985-08-23,9999-01-01
448779,Alair,Gelosh,Senior Engineer,d005,Development,1985-05-14,9999-01-01
448781,Luigi,Heering,Senior Engineer,d004,Production,1985-03-07,9999-01-01
448785,Mostafa,Terwilliger,Senior Engineer,d004,Production,1985-03-27,9999-01-01
448795,Jolita,Brlek,Staff,d007,Sales,1985-04-17,9999-01-01
448799,Shahab,Socorro,Staff,d007,Sales,1985-12-16,9999-01-01
448808,Yannik,Adachi,Engineer,d005,Development,1987-11-12,9999-01-01
448810,Tomofumi,Kropp,Senior Staff,d009,Customer Service,1988-11-20,9999-01-01
448813,Khosrow,Mullainathan,Staff,d007,Sales,1986-06-11,9999-01-01
448818,Alejandra,Maginnis,Senior Staff,d002,Finance,1988-01-03,9999-01-01
448835,Chikako,Benzmuller,Engineer,d006,Quality Management,1988-11-24,9999-01-01
448846,Abdulla,Lipner,Staff,d007,Sales,1986-11-22,9999-01-01
448858,Takahiro,Emmart,Senior Staff,d008,Research,1987-04-30,9999-01-01
448860,Jixiang,Gecseg,Engineer,d008,Research,1986-01-21,9999-01-01
448861,Odysseas,Noriega,Senior Engineer,d005,Development,1986-12-31,9999-01-01
448870,Sadegh,Dymetman,Staff,d009,Customer Service,1987-11-21,9999-01-01
448877,Poornachandra,Pehl,Staff,d003,Human Resources,1985-05-30,9999-01-01
448894,Rildo,Kugler,Technique Leader,d005,Development,1988-11-29,9999-01-01
448899,Rance,Mattern,Engineer,d005,Development,1985-10-28,9999-01-01
448908,Mountaz,Rehfuss,Senior Engineer,d005,Development,1987-10-21,9999-01-01
448914,Vesna,Atrawala,Senior Staff,d002,Finance,1985-04-10,9999-01-01
448928,Heon,Birch,Senior Engineer,d004,Production,1988-07-14,9999-01-01
448929,Dinkar,Tyugu,Senior Staff,d003,Human Resources,1987-10-18,9999-01-01
448936,IEEE,Zongker,Engineer,d004,Production,1988-05-06,9999-01-01
448941,Pascal,Rothenberg,Staff,d008,Research,1985-08-19,9999-01-01
448947,Lijie,Douceur,Engineer,d006,Quality Management,1986-11-22,9999-01-01
448957,Lene,Unno,Senior Staff,d009,Customer Service,1988-07-08,9999-01-01
448967,Nidapan,Lindenbaum,Senior Staff,d003,Human Resources,1987-05-13,9999-01-01
448974,Marlo,Vickson,Senior Engineer,d005,Development,1988-06-24,9999-01-01
449013,Xiping,Collette,Staff,d002,Finance,1986-01-12,9999-01-01
449023,Jinpo,Kuhnemann,Senior Staff,d007,Sales,1988-07-05,9999-01-01
449026,Geoff,Nergos,Staff,d008,Research,1985-04-23,9999-01-01
449028,Xuedong,Bhattacharjee,Engineer,d004,Production,1988-09-10,9999-01-01
449058,Tsutomu,Coney,Senior Staff,d009,Customer Service,1986-02-21,9999-01-01
449060,Erzsebet,Kroon,Staff,d002,Finance,1988-04-18,9999-01-01
449069,Gilbert,Gadepally,Engineer,d005,Development,1986-09-01,9999-01-01
449075,Aran,Lund,Senior Engineer,d005,Development,1985-02-03,9999-01-01
449077,Cathie,Molenaar,Senior Staff,d002,Finance,1988-02-23,9999-01-01
449082,Barry,Merey,Senior Engineer,d008,Research,1985-07-07,9999-01-01
449087,Khalid,Eppinger,Staff,d007,Sales,1987-10-07,9999-01-01
449103,Minghong,Mandelberg,Senior Engineer,d005,Development,1988-12-04,9999-01-01
449105,Jiakeng,Riesenhuber,Technique Leader,d006,Quality Management,1985-08-10,9999-01-01
449111,Syozo,Scharstein,Senior Engineer,d009,Customer Service,1987-05-01,9999-01-01
449115,Kellyn,Levasseur,Senior Staff,d007,Sales,1988-02-05,9999-01-01
449116,Rosli,Ranft,Engineer,d005,Development,1985-05-20,9999-01-01
449117,Fumitake,Genin,Senior Staff,d008,Research,1987-04-29,9999-01-01
449119,Tomofumi,Brickell,Engineer,d004,Production,1986-03-07,9999-01-01
449121,Gil,Taubenfeld,Staff,d002,Finance,1988-02-15,9999-01-01
449139,Moni,Melton,Senior Engineer,d004,Production,1987-03-29,9999-01-01
449141,Yuqun,Szmurlo,Senior Engineer,d005,Development,1988-05-15,9999-01-01
449170,Serenella,Mellouli,Staff,d009,Customer Service,1985-07-19,9999-01-01
449171,Divier,Luiz,Senior Staff,d007,Sales,1987-10-09,9999-01-01
449181,Frederique,Tagansky,Engineer,d005,Development,1986-09-11,9999-01-01
449194,Francesca,Sanella,Senior Engineer,d009,Customer Service,1988-08-14,9999-01-01
449207,Takanari,Quaggetto,Senior Engineer,d005,Development,1988-04-12,9999-01-01
449213,Jordanka,Swift,Senior Staff,d002,Finance,1985-11-09,9999-01-01
449215,Arvind,Trumbly,Staff,d007,Sales,1988-09-26,9999-01-01
449223,Gad,Peak,Staff,d007,Sales,1986-06-28,9999-01-01
449226,Shahid,Caine,Engineer,d005,Development,1985-09-13,9999-01-01
449235,Jaewoo,Rodite,Senior Staff,d003,Human Resources,1987-09-14,9999-01-01
449237,Conal,Beutelspacher,Staff,d007,Sales,1987-12-07,9999-01-01
449242,Basant,Chinen,Senior Staff,d002,Finance,1985-02-28,9999-01-01
449246,Bilhanan,Kamber,Staff,d009,Customer Service,1985-11-26,9999-01-01
449253,Iara,Tiemann,Technique Leader,d004,Production,1987-01-03,9999-01-01
449261,Hidefumi,Baaleh,Engineer,d005,Development,1987-10-30,9999-01-01
449262,Woody,Slobodova,Senior Engineer,d004,Production,1985-04-27,9999-01-01
449263,Aemilian,Leaver,Senior Staff,d007,Sales,1988-11-13,9999-01-01
449264,Martins,Serra,Staff,d002,Finance,1986-01-11,9999-01-01
449275,Cedric,Matzen,Engineer,d004,Production,1986-07-23,9999-01-01
449276,Geoff,Milicic,Engineer,d005,Development,1986-11-01,9999-01-01
449285,Zhenhua,Lambe,Engineer,d006,Quality Management,1985-11-20,9999-01-01
449290,Snehasis,Comellas,Engineer,d005,Development,1986-08-29,9999-01-01
449300,Uwe,Benaini,Engineer,d004,Production,1985-04-12,9999-01-01
449318,Khue,DuBourdieux,Senior Engineer,d005,Development,1985-10-27,9999-01-01
449323,Woody,Fujisawa,Engineer,d008,Research,1986-01-03,9999-01-01
449325,Xinan,Hebert,Senior Engineer,d004,Production,1987-03-18,9999-01-01
449339,Parke,Speer,Staff,d001,Marketing,1986-08-13,9999-01-01
449359,Arvind,Dratva,Assistant Engineer,d004,Production,1988-09-05,9999-01-01
449363,Marco,Schahn,Senior Engineer,d005,Development,1986-01-28,9999-01-01
449369,Halsur,Litzler,Senior Engineer,d005,Development,1985-04-26,9999-01-01
449379,Val,Grandbois,Engineer,d005,Development,1985-12-21,9999-01-01
449381,Visit,Hennebert,Staff,d008,Research,1987-07-28,9999-01-01
449386,Kwan,Montemayor,Senior Staff,d007,Sales,1985-03-08,9999-01-01
449387,Mokhtar,Valette,Engineer,d009,Customer Service,1987-04-21,9999-01-01
449400,Jouko,Gluchowski,Staff,d009,Customer Service,1985-04-20,9999-01-01
449411,Sverrir,Kading,Engineer,d004,Production,1986-11-28,9999-01-01
449436,Hitofumi,Paciorek,Senior Staff,d007,Sales,1986-09-10,9999-01-01
449450,Basim,Rijsenbrij,Staff,d009,Customer Service,1985-06-20,9999-01-01
449459,Pohua,Bakhtari,Engineer,d004,Production,1986-07-05,9999-01-01
449477,Jaroslava,Zykh,Engineer,d005,Development,1987-09-15,9999-01-01
449485,Along,Murtafg,Engineer,d005,Development,1988-10-30,9999-01-01
449487,Yonghong,Codenie,Senior Staff,d007,Sales,1987-01-12,9999-01-01
449489,Naftaly,Hertweck,Senior Staff,d007,Sales,1985-07-05,9999-01-01
449491,Chinho,Farrel,Senior Staff,d008,Research,1987-07-18,9999-01-01
449496,Rimli,Hofmeyr,Engineer,d004,Production,1985-07-06,9999-01-01
449504,Chaitali,Porenta,Engineer,d008,Research,1987-02-08,9999-01-01
449506,Mohit,Nanard,Engineer,d004,Production,1987-08-25,9999-01-01
449507,Teruyuki,Back,Staff,d007,Sales,1985-10-16,9999-01-01
449518,Berni,Krupka,Senior Staff,d009,Customer Service,1988-02-15,9999-01-01
449520,Navid,Mansanne,Staff,d008,Research,1988-01-30,9999-01-01
449521,Tristan,Kalloufi,Senior Engineer,d004,Production,1988-12-15,9999-01-01
449526,Sham,Pargaonkar,Senior Engineer,d004,Production,1987-09-04,9999-01-01
449528,Feipei,Beilner,Senior Engineer,d004,Production,1987-02-28,9999-01-01
449530,Moni,Lamba,Senior Staff,d003,Human Resources,1985-08-07,9999-01-01
449540,Wayne,Millington,Assistant Engineer,d005,Development,1987-12-26,9999-01-01
449577,Serap,Brobst,Staff,d009,Customer Service,1988-11-25,9999-01-01
449581,Chuanti,Stamatiou,Senior Staff,d007,Sales,1986-11-19,9999-01-01
449596,Shigeu,Ernst,Senior Staff,d001,Marketing,1986-08-31,9999-01-01
449599,Aloke,Baig,Senior Staff,d008,Research,1986-09-04,9999-01-01
449604,Ottavia,Varman,Senior Engineer,d005,Development,1987-07-08,9999-01-01
449621,Ashish,Noriega,Staff,d003,Human Resources,1988-03-22,9999-01-01
449641,Chiranjit,Demizu,Senior Staff,d001,Marketing,1988-06-07,9999-01-01
449645,Gou,Kragelund,Senior Staff,d002,Finance,1986-07-08,9999-01-01
449657,Cathie,Serre,Senior Staff,d007,Sales,1988-05-15,9999-01-01
449661,Bartek,Raney,Staff,d008,Research,1985-04-15,9999-01-01
449664,Toshimitsu,Wielonsky,Senior Engineer,d008,Research,1986-07-26,9999-01-01
449675,Ottavia,Frezza,Senior Staff,d001,Marketing,1985-06-07,9999-01-01
449684,Yinghua,Pleszkun,Senior Staff,d009,Customer Service,1985-10-23,9999-01-01
449692,Idoia,Vidya,Senior Staff,d001,Marketing,1987-12-04,9999-01-01
449693,Teruyuki,Angiulli,Engineer,d005,Development,1987-03-11,9999-01-01
449704,Ziyad,Garnier,Staff,d009,Customer Service,1985-04-12,9999-01-01
449710,Lokesh,Beznosov,Technique Leader,d004,Production,1987-06-22,9999-01-01
449711,Florina,Verhaegen,Senior Engineer,d004,Production,1987-11-14,9999-01-01
449745,Jeong,Imataki,Senior Staff,d007,Sales,1986-07-27,9999-01-01
449783,Conal,Uhrig,Technique Leader,d004,Production,1986-11-23,9999-01-01
449784,Kersti,Zwicker,Senior Engineer,d004,Production,1985-11-06,9999-01-01
449803,Ottavia,Landherr,Staff,d009,Customer Service,1987-11-15,9999-01-01
449816,Mariangiola,Lanzelotte,Senior Staff,d007,Sales,1987-03-06,9999-01-01
449835,Etsuo,Armand,Senior Engineer,d004,Production,1986-06-02,9999-01-01
449838,Abdelaziz,Cmelik,Engineer,d006,Quality Management,1986-04-10,9999-01-01
449847,Junichi,Garnier,Senior Engineer,d005,Development,1988-12-26,9999-01-01
449865,Shalesh,Puppo,Senior Engineer,d006,Quality Management,1985-10-16,9999-01-01
449880,Charlene,Ermel,Senior Engineer,d005,Development,1988-06-04,9999-01-01
449887,Elzbieta,Lorcy,Senior Engineer,d004,Production,1987-05-15,9999-01-01
449897,Navid,Dichev,Senior Staff,d002,Finance,1986-12-02,9999-01-01
449903,Teruyuki,Billingsley,Senior Staff,d007,Sales,1988-10-20,9999-01-01
449915,Vasiliy,Maierhofer,Engineer,d004,Production,1985-12-23,9999-01-01
449916,Zhonghua,Leslie,Senior Engineer,d005,Development,1988-01-09,9999-01-01
449920,Domenico,Koblick,Engineer,d004,Production,1988-05-22,9999-01-01
449928,Muzhong,Malinowski,Senior Staff,d008,Research,1986-12-31,9999-01-01
449945,Shuzo,Peris,Senior Engineer,d005,Development,1987-03-15,9999-01-01
449950,Shen,Rissland,Engineer,d006,Quality Management,1986-04-16,9999-01-01
449957,Gen,Marrevee,Staff,d002,Finance,1986-04-11,9999-01-01
449961,Diederik,Swist,Engineer,d005,Development,1986-07-27,9999-01-01
449962,Marsal,Heystek,Staff,d007,Sales,1986-01-27,9999-01-01
449965,Gaetan,Gilg,Staff,d001,Marketing,1986-03-05,9999-01-01
449988,Masami,Teitelbaum,Staff,d009,Customer Service,1986-12-19,9999-01-01
449992,Barry,Azevdeo,Engineer,d005,Development,1986-08-20,9999-01-01
449996,Georg,Kavvadias,Engineer,d005,Development,1986-02-21,9999-01-01
450003,Malu,Merlo,Engineer,d005,Development,1986-03-30,9999-01-01
450012,Byong,Ashish,Senior Engineer,d005,Development,1986-08-07,9999-01-01
450032,Oguz,Weedon,Senior Engineer,d004,Production,1988-04-06,9999-01-01
450038,Godehard,Gecsei,Senior Staff,d003,Human Resources,1988-07-16,9999-01-01
450039,Anyuan,Lunt,Senior Staff,d002,Finance,1987-06-22,9999-01-01
450047,Yonghong,Porenta,Engineer,d004,Production,1986-10-13,9999-01-01
450048,Frazer,Bondorf,Staff,d008,Research,1987-07-19,9999-01-01
450078,Ranan,Itzigehl,Staff,d002,Finance,1986-11-01,9999-01-01
450086,Stamatina,Baer,Staff,d002,Finance,1987-01-04,9999-01-01
450095,Kolar,Cheshire,Senior Staff,d009,Customer Service,1986-10-12,9999-01-01
450114,Duro,Erdmenger,Senior Staff,d007,Sales,1985-11-03,9999-01-01
450125,Zongyan,Kossowski,Staff,d001,Marketing,1985-05-16,9999-01-01
450133,Masanao,Preusig,Staff,d008,Research,1986-12-10,9999-01-01
450138,Kensyu,Schueller,Senior Engineer,d005,Development,1987-02-13,9999-01-01
450147,Yongdong,Farris,Staff,d003,Human Resources,1988-05-08,9999-01-01
450170,Taiji,Constantine,Engineer,d004,Production,1987-10-06,9999-01-01
450192,Sachem,Ghalwash,Senior Staff,d007,Sales,1985-04-02,9999-01-01
450194,Atreyi,Montresor,Senior Staff,d003,Human Resources,1985-05-16,9999-01-01
450196,Zeydy,Picht,Senior Engineer,d006,Quality Management,1985-12-10,9999-01-01
450197,Macha,Schapire,Staff,d008,Research,1987-11-11,9999-01-01
450208,Rosalie,Leijenhorst,Staff,d001,Marketing,1986-03-17,9999-01-01
450216,Ziya,Herath,Senior Engineer,d005,Development,1988-07-20,9999-01-01
450217,Petter,Gluchowski,Senior Engineer,d006,Quality Management,1988-06-08,9999-01-01
450219,Xiaoheng,Gruenwald,Senior Staff,d003,Human Resources,1988-12-09,9999-01-01
450239,Tokuyasu,Pardalos,Staff,d008,Research,1988-05-23,9999-01-01
450243,Mayumi,Undy,Assistant Engineer,d004,Production,1987-03-13,9999-01-01
450248,Nigel,Zaiane,Engineer,d005,Development,1986-01-24,9999-01-01
450264,Aloke,Socorro,Technique Leader,d005,Development,1987-08-03,9999-01-01
450287,Christophe,Kinley,Senior Staff,d009,Customer Service,1986-11-12,9999-01-01
450288,Angus,Braunschweig,Engineer,d004,Production,1988-02-17,9999-01-01
450305,Janche,Ghelli,Engineer,d004,Production,1988-05-26,9999-01-01
450306,Idoia,Gurbaxani,Senior Engineer,d005,Development,1985-12-08,9999-01-01
450319,Abdelwaheb,Panienski,Senior Engineer,d005,Development,1987-12-03,9999-01-01
